name,cwe,description,basescore,attackvector,attackcomplexity,privsreq,userinteraction,scope,confidentialityreq,integrityreq,availreq,exploitscore,impactscore,aerospace,epssscore,epsspercentile
CVE-2021-1048,416,The product reuses or references memory after it has been freed At some point afterward the memory may be allocated again and saved in another pointer while the original pointer references a location somewhere within the new allocation Any operations using the original pointer are no longer valid because the memory belongs to the code that operates on the new pointer The product reuses or references memory after it has been freed At some point afterward the memory may be allocated again and saved in another pointer while the original pointer references a location somewhere within the new allocation Any operations using the original pointer are no longer valid because the memory belongs to the code that operates on the new pointer In eploopcheckproc of eventpollc there is a possible way to corrupt memory due to a use after free This could lead to local escalation of privilege with no additional execution privileges needed User interaction is not needed for exploitationProduct AndroidVersions Android kernelAndroid ID A204573007References Upstream kernel,7.8,2,0,1,0,0,2,2,2,1.8,5.9,0,0.000640000,0.309060000
CVE-2021-0920,362,The product contains a concurrent code sequence that requires temporary exclusive access to a shared resource but a timing window exists in which the shared resource can be modified by another code sequence operating concurrently The product reuses or references memory after it has been freed At some point afterward the memory may be allocated again and saved in another pointer while the original pointer references a location somewhere within the new allocation Any operations using the original pointer are no longer valid because the memory belongs to the code that operates on the new pointer In unixscmtoskb of afunixc there is a possible use after free bug due to a race condition This could lead to local escalation of privilege with System execution privileges needed User interaction is not needed for exploitationProduct AndroidVersions Android kernelAndroid ID A196926917References Upstream kernel,6.4,2,1,2,0,0,2,2,2,0.5,5.9,0,0.000540000,0.257530000
CVE-2021-30883,787,The product writes data past the end or before the beginning of the intended buffer The product writes data past the end or before the beginning of the intended buffer A memory corruption issue was addressed with improved memory handling This issue is fixed in iOS 1502 and iPadOS 1502 macOS Monterey 1201 iOS 1481 and iPadOS 1481 tvOS 151 watchOS 81 macOS Big Sur 1161 An application may be able to execute arbitrary code with kernel privileges Apple is aware of a report that this issue may have been actively exploited,7.8,2,0,0,1,0,2,2,2,1.8,5.9,0,0.002220000,0.608250000
CVE-2020-1027,787,The product writes data past the end or before the beginning of the intended buffer The product writes data past the end or before the beginning of the intended buffer An elevation of privilege vulnerability exists in the way that the Windows Kernel handles objects in memory aka Windows Kernel Elevation of Privilege Vulnerability This CVE ID is unique from CVE20200913 CVE20201000 CVE20201003,7.8,2,0,1,0,0,2,2,2,1.8,5.9,0,0.000960000,0.424550000
CVE-2020-0638,59,The product attempts to access a file based on the filename but it does not properly prevent that filename from identifying a link or shortcut that resolves to an unintended resource An elevation of privilege vulnerability exists in the way the Update Notification Manager handles filesTo exploit this vulnerability an attacker would first have to gain execution on the victim system aka Update Notification Manager Elevation of Privilege Vulnerability,7.8,2,0,1,0,0,2,2,2,1.8,5.9,0,0.018170000,0.882210000
CVE-2019-7286,787,The product writes data past the end or before the beginning of the intended buffer The product writes data past the end or before the beginning of the intended buffer A memory corruption issue was addressed with improved input validation This issue is fixed in iOS 1214 macOS Mojave 10143 Supplemental Update An application may be able to gain elevated privileges,7.8,2,0,0,1,0,2,2,2,1.8,5.9,0,0.010480000,0.842580000
CVE-2019-7287,787,The product writes data past the end or before the beginning of the intended buffer The product writes data past the end or before the beginning of the intended buffer A memory corruption issue was addressed with improved input validation This issue is fixed in iOS 1214 An application may be able to execute arbitrary code with kernel privileges,7.8,2,0,0,1,0,2,2,2,1.8,5.9,0,0.001250000,0.485720000
CVE-2019-0676,0,An information disclosure vulnerability exists when Internet Explorer improperly handles objects in memoryAn attacker who successfully exploited this vulnerability could test for the presence of files on disk aka Internet Explorer Information Disclosure Vulnerability,6.5,0,0,0,1,0,2,0,0,2.8,3.6,0,0.023530000,0.897930000
CVE-2019-5786,416,The product reuses or references memory after it has been freed At some point afterward the memory may be allocated again and saved in another pointer while the original pointer references a location somewhere within the new allocation Any operations using the original pointer are no longer valid because the memory belongs to the code that operates on the new pointer The product reuses or references memory after it has been freed At some point afterward the memory may be allocated again and saved in another pointer while the original pointer references a location somewhere within the new allocation Any operations using the original pointer are no longer valid because the memory belongs to the code that operates on the new pointer Object lifetime issue in Blink in Google Chrome prior to 7203626121 allowed a remote attacker to potentially perform out of bounds memory access via a crafted HTML page,6.5,0,0,0,1,0,0,0,2,2.8,3.6,0,0.969430000,0.998450000
CVE-2019-0703,0,An information disclosure vulnerability exists in the way that the Windows SMB Server handles certain requests aka Windows SMB Information Disclosure Vulnerability This CVE ID is unique from CVE20190704 CVE20190821,6.5,0,0,1,0,0,2,0,0,2.8,3.6,0,0.003840000,0.733360000
CVE-2019-13720,416,The product reuses or references memory after it has been freed At some point afterward the memory may be allocated again and saved in another pointer while the original pointer references a location somewhere within the new allocation Any operations using the original pointer are no longer valid because the memory belongs to the code that operates on the new pointer The product reuses or references memory after it has been freed At some point afterward the memory may be allocated again and saved in another pointer while the original pointer references a location somewhere within the new allocation Any operations using the original pointer are no longer valid because the memory belongs to the code that operates on the new pointer Use after free in WebAudio in Google Chrome prior to 780390487 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page,8.8,0,0,0,1,0,2,2,2,2.8,5.9,0,0.970300000,0.998660000
CVE-2019-11707,843,The product allocates or initializes a resource such as a pointer object or variable using one type but it later accesses that resource using a type that is incompatible with the original type The product allocates or initializes a resource such as a pointer object or variable using one type but it later accesses that resource using a type that is incompatible with the original type A type confusion vulnerability can occur when manipulating JavaScript objects due to issues in Arraypop This can allow for an exploitable crash We are aware of targeted attacks in the wild abusing this flaw This vulnerability affects Firefox ESR 6071 Firefox 6703 and Thunderbird 6072,8.8,0,0,0,1,0,2,2,2,2.8,5.9,0,0.686360000,0.982400000
CVE-2019-11708,20,The product receives input or data but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly The product receives input or data but it does not validate or incorrectly validates that the input has the properties that are required to process the data safely and correctly Insufficient vetting of parameters passed with the PromptOpen IPC message between child and parent processes can result in the nonsandboxed parent process opening web content chosen by a compromised child process When combined with additional vulnerabilities this could result in executing arbitrary code on the users computer This vulnerability affects Firefox ESR 6072 Firefox 6704 and Thunderbird 6072,10.0,0,0,0,0,1,2,2,2,3.9,6.0,0,0.011450000,0.849740000
CVE-2019-8720,119,The product performs operations on a memory buffer but it reads from or writes to a memory location outside the buffers intended boundary This may result in read or write operations on unexpected memory locations that could be linked to other variables data structures or internal program data The product performs operations on a memory buffer but it reads from or writes to a memory location outside the buffers intended boundary This may result in read or write operations on unexpected memory locations that could be linked to other variables data structures or internal program data The product performs operations on a memory buffer but it reads from or writes to a memory location outside the buffers intended boundary This may result in read or write operations on unexpected memory locations that could be linked to other variables data structures or internal program data A vulnerability was found in WebKit The flaw is triggered when processing maliciously crafted web content that may lead to arbitrary code execution Improved memory handling addresses the multiple memory corruption issues,8.8,0,0,0,1,0,2,2,2,2.8,5.9,0,0.006110000,0.789690000
